Date,oil,spy,vix
2015-12-17,34.95000076293945,2041.8900146484375,18.940000534057617
2015-12-18,34.72999954223633,2005.550048828125,20.700000762939453
2015-12-21,34.7400016784668,2021.1500244140625,18.700000762939453
2015-12-22,36.13999938964844,2038.969970703125,16.600000381469727
2015-12-23,37.5,2064.2900390625,15.569999694824219
2015-12-24,38.099998474121094,2060.989990234375,15.739999771118164
2015-12-28,36.810001373291016,2056.5,16.90999984741211
2015-12-29,37.869998931884766,2078.360107421875,16.079999923706055
2015-12-30,36.599998474121094,2063.360107421875,17.290000915527344
2015-12-31,37.040000915527344,2043.93994140625,18.209999084472656
2016-01-04,36.7599983215332,2012.6600341796875,20.700000762939453
2016-01-05,35.970001220703125,2016.7099609375,19.34000015258789
2016-01-06,33.970001220703125,1990.260009765625,20.59000015258789
2016-01-07,33.27000045776367,1943.0899658203125,24.989999771118164
2016-01-08,33.15999984741211,1922.030029296875,27.010000228881836
2016-01-11,31.40999984741211,1923.6700439453125,24.299999237060547
2016-01-12,30.440000534057617,1938.6800537109375,22.469999313354492
2016-01-13,30.479999542236328,1890.280029296875,25.219999313354492
2016-01-14,31.200000762939453,1921.8399658203125,23.950000762939453
2016-01-15,29.420000076293945,1880.3299560546875,27.020000457763672
2016-01-19,28.459999084472656,1881.3299560546875,26.049999237060547
2016-01-20,26.549999237060547,1859.3299560546875,27.59000015258789
2016-01-21,29.530000686645508,1868.989990234375,26.690000534057617
2016-01-22,32.189998626708984,1906.9000244140625,22.34000015258789
2016-01-25,30.34000015258789,1877.0799560546875,24.149999618530273
2016-01-26,31.450000762939453,1903.6300048828125,22.5
2016-01-27,32.29999923706055,1882.949951171875,23.110000610351562
2016-01-28,33.220001220703125,1893.3599853515625,22.420000076293945
2016-01-29,33.619998931884766,1940.239990234375,20.200000762939453
2016-02-01,31.6200008392334,1939.3800048828125,19.979999542236328
2016-02-02,29.8799991607666,1903.030029296875,21.979999542236328
2016-02-03,32.279998779296875,1912.530029296875,21.649999618530273
2016-02-04,31.719999313354492,1915.449951171875,21.84000015258789
2016-02-05,30.889999389648438,1880.050048828125,23.3799991607666
2016-02-08,29.690000534057617,1853.43994140625,26.0
2016-02-09,27.940000534057617,1852.2099609375,26.540000915527344
2016-02-10,27.450000762939453,1851.8599853515625,26.290000915527344
2016-02-11,26.209999084472656,1829.0799560546875,28.139999389648438
2016-02-12,29.440000534057617,1864.780029296875,25.399999618530273
2016-02-16,29.040000915527344,1895.5799560546875,24.110000610351562
2016-02-17,30.65999984741211,1926.8199462890625,22.309999465942383
2016-02-18,30.770000457763672,1917.8299560546875,21.639999389648438
2016-02-19,29.639999389648438,1917.780029296875,20.530000686645508
2016-02-22,31.479999542236328,1945.5,19.3799991607666
2016-02-23,31.8700008392334,1921.27001953125,20.979999542236328
2016-02-24,32.150001525878906,1929.800048828125,20.719999313354492
2016-02-25,33.06999969482422,1951.699951171875,19.110000610351562
2016-02-26,32.779998779296875,1948.050048828125,19.809999465942383
2016-02-29,33.75,1932.22998046875,20.549999237060547
2016-03-01,34.400001525878906,1978.3499755859375,17.700000762939453
2016-03-02,34.65999984741211,1986.449951171875,17.09000015258789
2016-03-03,34.56999969482422,1993.4000244140625,16.700000762939453
2016-03-04,35.91999816894531,1999.989990234375,16.860000610351562
2016-03-07,37.900001525878906,2001.760009765625,17.350000381469727
2016-03-08,36.5,1979.260009765625,18.670000076293945
2016-03-09,38.290000915527344,1989.260009765625,18.34000015258789
2016-03-10,37.84000015258789,1989.5699462890625,18.049999237060547
2016-03-11,38.5,2022.18994140625,16.5
2016-03-14,37.18000030517578,2019.6400146484375,16.920000076293945
2016-03-15,36.34000015258789,2015.9300537109375,16.84000015258789
2016-03-16,38.459999084472656,2027.219970703125,14.989999771118164
2016-03-17,40.20000076293945,2040.5899658203125,14.4399995803833
2016-03-18,39.439998626708984,2049.580078125,14.020000457763672
2016-03-21,39.90999984741211,2051.60009765625,13.789999961853027
2016-03-22,41.45000076293945,2049.800048828125,14.170000076293945
2016-03-23,39.790000915527344,2036.7099609375,14.9399995803833
2016-03-24,39.459999084472656,2035.93994140625,14.739999771118164
2016-03-28,39.38999938964844,2037.050048828125,15.239999771118164
2016-03-29,38.279998779296875,2055.010009765625,13.819999694824219
2016-03-30,38.31999969482422,2063.949951171875,13.5600004196167
2016-03-31,38.34000015258789,2059.739990234375,13.949999809265137
2016-04-01,36.790000915527344,2072.780029296875,13.100000381469727
2016-04-04,35.70000076293945,2066.1298828125,14.119999885559082
2016-04-05,35.88999938964844,2045.1700439453125,15.420000076293945
2016-04-06,37.75,2066.659912109375,14.09000015258789
2016-04-07,37.2599983215332,2041.9100341796875,16.15999984741211
2016-04-08,39.720001220703125,2047.5999755859375,15.359999656677246
2016-04-11,40.36000061035156,2041.989990234375,16.260000228881836
2016-04-12,42.16999816894531,2061.719970703125,14.850000381469727
2016-04-13,41.7599983215332,2082.419921875,13.84000015258789
2016-04-14,41.5,2082.780029296875,13.720000267028809
2016-04-15,40.36000061035156,2080.72998046875,13.619999885559082
2016-04-18,39.779998779296875,2094.340087890625,13.350000381469727
2016-04-19,41.08000183105469,2100.800048828125,13.239999771118164
2016-04-20,42.630001068115234,2102.39990234375,13.279999732971191
2016-04-21,43.18000030517578,2091.47998046875,13.949999809265137
2016-04-22,43.72999954223633,2091.580078125,13.220000267028809
2016-04-25,42.63999938964844,2087.7900390625,14.079999923706055
2016-04-26,44.040000915527344,2091.699951171875,13.960000038146973
2016-04-27,45.33000183105469,2095.14990234375,13.770000457763672
2016-04-28,46.029998779296875,2075.81005859375,15.220000267028809
2016-04-29,45.91999816894531,2065.300048828125,15.699999809265137
2016-05-02,44.779998779296875,2081.429931640625,14.680000305175781
2016-05-03,43.650001525878906,2063.3701171875,15.600000381469727
