,Date,oil,spy,vix,oil_ma_5,oil_ma_20,oil_lag_1,oil_lag_5,spy_ma_5,spy_ma_20,spy_lag_1,spy_lag_5,vix_ma_5,vix_ma_20,vix_lag_1,vix_lag_5,target
53,2020-05-15,29.43000030517578,2863.699951171875,31.88999938964844,26.440000152587892,17.391499948501586,27.559999465942383,24.739999771118164,2867.302001953125,2856.259484863281,2852.5,2929.800048828125,32.077999877929685,35.07350015640259,32.61000061035156,27.979999542236328,1
54,2020-05-18,31.81999969482422,2953.909912109375,29.299999237060547,27.976000213623045,20.863999986648558,29.43000030517578,24.13999938964844,2872.04599609375,2862.796984863281,2863.699951171875,2930.18994140625,32.42399978637695,34.34700002670288,31.88999938964844,27.56999969482422,1
55,2020-05-19,32.5,2922.93994140625,30.530000686645508,29.320000076293944,21.98849997520447,31.81999969482422,25.780000686645508,2882.6099609375,2872.1159790039064,2953.909912109375,2870.1201171875,31.921999740600587,33.60300006866455,29.299999237060547,33.040000915527344,1
56,2020-05-20,33.4900016784668,2971.610107421875,27.989999771118164,30.960000228881835,22.97400007247925,32.5,25.290000915527344,2912.931982421875,2880.7309814453124,2922.93994140625,2820.0,30.463999938964843,32.90350008010864,30.530000686645508,35.279998779296875,1
57,2020-05-21,33.91999816894531,2948.510009765625,29.530000686645508,32.23199996948242,23.844999980926513,33.4900016784668,27.559999465942383,2932.133984375,2888.2664794921875,2971.610107421875,2852.5,29.84799995422363,32.31100006103516,27.989999771118164,32.61000061035156,0
58,2020-05-22,33.25,2955.449951171875,28.15999984741211,32.99599990844727,24.66049995422363,33.91999816894531,29.43000030517578,2950.483984375,2894.2019775390627,2948.510009765625,2863.699951171875,29.102000045776368,31.92250003814697,29.530000686645508,31.88999938964844,1
59,2020-05-26,34.349998474121094,2991.77001953125,28.01000022888184,33.50199966430664,25.73899989128113,33.25,31.81999969482422,2958.056005859375,2899.8664794921874,2955.449951171875,2953.909912109375,28.844000244140624,31.658500003814698,28.15999984741211,29.299999237060547,0
60,2020-05-27,32.810001373291016,3036.1298828125,27.6200008392334,33.56399993896484,26.762499952316283,34.349998474121094,32.5,2980.693994140625,2908.5034790039062,2991.77001953125,2922.93994140625,28.262000274658202,31.361000061035156,28.01000022888184,30.530000686645508,1
61,2020-05-28,33.709999084472656,3029.72998046875,28.59000015258789,33.60799942016602,27.69499988555908,32.810001373291016,33.4900016784668,2992.31796875,2913.0144775390627,3036.1298828125,2971.610107421875,28.382000350952147,31.229000091552734,27.6200008392334,27.989999771118164,1
62,2020-05-29,35.4900016784668,3044.31005859375,27.51000022888184,33.922000122070315,28.527499961853028,33.709999084472656,33.91999816894531,3011.477978515625,2919.6084838867187,3029.72998046875,2948.510009765625,27.978000259399415,30.89700002670288,28.59000015258789,29.530000686645508,0
